query_id,query,group,model,rank,product_id,title,category,source,label,notes
q039,loa bluetooth chống nước,A,pretrained,4,B09Q2R6FSP,"MusiBaby Bluetooth Speaker, Loa Phát Nhạc Tắm, Loa Chống Nước, Loa Di Động, Dual Pairing, Bluetooth 5.2, Âm Thanh Stereo, Bass Sâu, 1500 Phút Phát Nhạc cho Nhà, Du Lịch, Hồ Bơi, Quà Tặng",Điện tử > Âm thanh & Video Di động > Loa & Đế Di động > Loa Bluetooth Di động,amazon,,
q039,loa bluetooth chống nước,A,pretrained,5,B0C6JMP9LH,"Tai nghe không dây, tai nghe Bluetooth 5.3 tích hợp chống ồn, tai nghe Bluetooth với hiển thị LED năng lượng, âm thanh Hi-Fi Stereo, điều khiển cảm ứng, chống nước/đổ mồ hôi, tai nghe không dây cho iOS/Android","Điện tử > Tai nghe, Earbuds & Phụ kiện > Tai nghe & Earbuds > Tai nghe dạng Earbud",amazon,,
q040,webcam,B,pretrained,1,B09K3NFSCF,"Lybuorze Camera An Ninh Ngoài Trời, Đèn Spotlights Đôi & Còi Báo Động, AI Phát Hiện Chuyển Động, Tầm Nhìn Đêm Màu, Khu Vực Tùy Chỉnh, IP66 Chống Thấm, Pin Sạc, WiFi",Điện tử > Máy ảnh & Photo > Giám sát video > Camera giám sát > Camera viên đạn,amazon,,
q040,webcam,B,pretrained,2,B08KZLR9CZ,"Giá đỡ gắn camera sau đa năng, giá đỡ camera gương dash cam, giá đỡ camera lùi, giá đỡ camera lùi (4 chiếc)",Điện tử > Điện tử ô tô & phương tiện > Điện tử ô tô > An toàn & Bảo mật ô tô > Camera lùi,amazon,,
q040,webcam,B,pretrained,3,B09KLWCNMH,"Clip Mount cho Camera Giám sát Em bé Eufy, Giá đỡ Gooseneck linh hoạt cho giường trẻ không cần dụng cụ hay gây hư hại tường - Màu Trắng",Sản phẩm cho bé > An toàn > Máy giám sát > Máy giám sát video,amazon,,
q040,webcam,B,pretrained,4,B086SFX4VP,"SPYPOINT LINK-MICRO-LTE Camera Đánh Bắt Đường Mòn - Đèn LED Hồng Ngoại 4 Đèn, Phạm Vi Phát Hiện 80ft, Cảm Biến Chuyển Động, LTE",Thể Thao & Ngoài Trời > Săn Bắn & Câu Cá > Bắn Súng > Quang Học > Camera Đánh Bắt & Đường Mòn,amazon,,
q040,webcam,B,pretrained,5,B0BNHD3932,Rear Park Assist Backup Camera Tương Thích Với Ford Explorer 2011-2015 Thay Thế 590-421 EB5Z-19G490-A DB5Z-19G490-A,Điện tử > Điện tử Ô tô & Xe cộ > Điện tử Ô tô > An toàn & Bảo mật Ô tô > Camera Hậu Trợ,amazon,,
q041,micro thu âm,A,pretrained,1,B08638DCWH,IsoAcoustics Orea Series Bộ cách âm thiết bị âm thanh (Graphite - Tối đa 4 lbs/máy),"Nhạc cụ > Âm thanh trực tiếp & Sân khấu > Loa, Monitor & Subwoofer > Phụ kiện Monitor, Loa & Subwoofer",amazon,,
q041,micro thu âm,A,pretrained,2,B01CO26G5Y,"GPX PC332B Máy nghe CD Di động với Chống Trượt 60 giây, Radio FM và Tai nghe Stereo - Đen",Điện tử > Âm thanh & Video Di động > Máy nghe CD Di động,amazon,,
q041,micro thu âm,A,pretrained,3,41340711,"SHEIN TWS Tai Nghe Không Dây - Tự Do Thực Sự Không Dây, Thiết Kế Công Thái Học Cho Độ Thoải Mái Tối Đa, Âm Thanh HIFI Với Dolby Bass, Gọi HD Stereo ACC, Tương Thích Android Và iPhone, Lý Tưởng Cho Người Yêu Thể Thao Và Âm Nhạc",Đồ Chơi & Trò Chơi > Nhạc Cụ & Phụ Kiện > Thiết Bị Ghi Âm > Tai Nghe Ghi Âm & Tai Nghe In-Ear,shein,,
q041,micro thu âm,A,pretrained,4,B09Q2R6FSP,"MusiBaby Bluetooth Speaker, Loa Phát Nhạc Tắm, Loa Chống Nước, Loa Di Động, Dual Pairing, Bluetooth 5.2, Âm Thanh Stereo, Bass Sâu, 1500 Phút Phát Nhạc cho Nhà, Du Lịch, Hồ Bơi, Quà Tặng",Điện tử > Âm thanh & Video Di động > Loa & Đế Di động > Loa Bluetooth Di động,amazon,,
q041,micro thu âm,A,pretrained,5,B089K5PVBF,"Máy nghe nhạc MP3 32GB có Bluetooth, Màn hình cảm ứng toàn bộ 2.4 inch, hỗ trợ MP3 & MP4, Loa HD tích hợp, Radio FM, Thu âm giọng nói, Thiết kế mini thể thao, Hỗ trợ mở rộng (128GB) màu Đen",Điện tử > Âm thanh & Video di động > Máy MP3 & MP4,amazon,,
q042,sạc nhanh,B,pretrained,1,B0BZSBGD3B,"Bedsure Chăn Điện Ấm Twin - Vải Flannel Rãnh Mềm, Nhanh Nóng với 6 Mức Nhiệt & 10 Cài Đặt Thời Gian, Tự Động Tắt 8 Giờ (62x84 inch, Đỏ)",Nhà & Bếp > Đồ Giường > Chăn & Mền > Chăn,amazon,,
q042,sạc nhanh,B,pretrained,2,B07Q7ZBZ4M,"Dây câu RIKIMARU Bện Đan Chống mài mòn Superline Không giãn & Bộ nhớ thấp Đường kính siêu mỏng 327-1094 yds, 4-180lb",Thể thao & Ngoài trời > Săn bắn & Câu cá > Câu cá > Dây câu > Dây câu bện đan,amazon,,
q042,sạc nhanh,B,pretrained,3,40208351,"1 Cuộn 1.18in X 32.8ft Băng Dây Nhôm, Băng Chống Dầu Cho Bếp Nhà Bếp, Dải Bịt, Băng Nhôm Chịu Nhiệt Cao, Băng Dây Dán Tự Dính Chống Thấm Nước Sửa Chữa Ống Dẫn Dầu Cho Bồn Tắm, Vòi Sen, Nhà Vệ Sinh, Bồn Rửa, Viền Tường",Nhà Cửa & Đời Sống > Nhà Bếp & Ăn Uống > Dụng Cụ & Đồ Giao Tiếp Nhà Bếp > Công Cụ May Nhà Bếp và Phụ Kiện,shein,,
q042,sạc nhanh,B,pretrained,4,B0BXMQFXYK,"SUUNTO 9 Baro: Đồng hồ GPS bền bỉ cho chạy bộ, đạp xe, phiêu lưu với định vị lộ trình","Điện tử > GPS, Thiết bị định vị & Phụ kiện > GPS cầm tay & Thể thao > Đơn vị GPS chạy bộ",amazon,,
q042,sạc nhanh,B,pretrained,5,40892444,"1 chiếc xe điều khiển từ xa khủng long drift stunt, 2.4GHz 4WD, có đèn và âm nhạc, pin Li ion 3.7V 500mAh kèm theo, thời gian chơi khoảng 100 120 phút, đáp ứng mọi tưởng tượng của trẻ về xe đồ chơi",Đồ chơi & Trò chơi > Xe điều khiển từ xa cho trẻ > Xe điều khiển từ xa cho trẻ > Xe điều khiển từ xa,shein,,
q043,pin dự phòng dung lượng lớn,A,pretrained,1,38534015,"Đèn pin di động 2024 2000mAh 10000LM LED công suất cao hỗ trợ sạc Type-C, chống nước, ABS, dùng cho cắm trại và khẩn cấp",Công cụ & Cải thiện nhà > Đèn chiếu sáng & Đèn > Đèn di động > Đèn pin & Đèn cầm tay,shein,,
q043,pin dự phòng dung lượng lớn,A,pretrained,2,40797542,2024 Siêu mạnh 10000 Lumen Đèn pin LED Siêu sáng Điều khiển từ xa Đèn pin chiến thuật công suất cao USB Thu phóng ống kính Tái sạc Pin tích hợp Di động Ngoài trời Cắm trại Ánh sáng mạnh SHEIN,Công cụ & Cải thiện nhà > Chiếu sáng & Đèn > Đèn di động > Đèn pin & Đèn cầm tay,shein,,
q043,pin dự phòng dung lượng lớn,A,pretrained,3,B0BB9SSGHP,BtrPower 36V 48V 52V 60V 72V Pin Xe Điện 10AH 15AH 20AH 30AH Lithium,Thể thao & Ngoài trời > Thể thao > Đạp xe > Xe đạp > Xe đạp điện,amazon,,
q043,pin dự phòng dung lượng lớn,A,pretrained,4,39334559,Unbeatablesale Super Power Supply 010 SPS 19918 Cáp Sạc Adapter Ô Tô DC - 9 Volt 1.5 Amp,Điện thoại & Phụ kiện > Phụ kiện điện thoại > Cáp Sạc Adapter,shein,,
q043,pin dự phòng dung lượng lớn,A,pretrained,5,40283789,"Đèn pin LED 800W mạnh mẽ 2024 với hiển thị công suất, hỗ trợ sạc Type-C USB, 5 chế độ, điều chỉnh thu phóng, có thể thu gọn, chống thấm nước, đèn lồng cho hoạt động ngoài trời, leo núi, ánh sáng khẩn cấp",Công cụ & Cải thiện nhà > Đèn chiếu sáng & Đèn > Đèn di động > Đèn pin & Đèn cầm tay,shein,,
q044,ổ cứng di động lưu dữ liệu,A,pretrained,1,39918009,"SHEIN 2024 Máy chiếu thông minh 1080P 5G Dual-Band 4K Ultra HD, cho phòng khách, phòng ngủ, rạp chiếu phim gia đình, HDMI cho máy tính, dùng cho nhà, văn phòng, cắm trại ngoài trời, lớp học, ký túc xá, sinh viên - Mini Projector",Điện tử > Thiết bị tiêu dùng > Âm thanh & Video gia đình > Máy chiếu,shein,,
q044,ổ cứng di động lưu dữ liệu,A,pretrained,2,B09B3LFDXJ,"OImaster Monitor Stand Riser 3.0 USB HUB, Cổng Type-C, Giá đỡ màn hình gập, Độ dài điều chỉnh, Ngăn kéo lưu trữ & Ngăn bút, Giá đỡ điện thoại cho máy tính",Điện tử > Máy tính & Phụ kiện > Phụ kiện & Thiết bị máy tính > Phụ kiện màn hình > Giá đỡ màn hình,amazon,,
q044,ổ cứng di động lưu dữ liệu,A,pretrained,3,B0746HHRQF,"AstroAI Digital Clamp Meter TRMS 6000 Counts Đo Đạc Đa Năng Tự Động Với Đo Điện Áp AC/DC, Dòng AC, Điện Trở, Độ Liên Tục, Điện Dung Kháng, Tần Số, Chu Kỳ, Transistor, Diode và Nhiệt Độ","Công Nghiệp & Khoa Học > Kiểm Tra, Đo Lường & Kiểm Định > Kiểm Tra Điện > Thiết Bị Đo Dòng > Đồng Hồ Kẹp",amazon,,
q044,ổ cứng di động lưu dữ liệu,A,pretrained,4,B088CTW44F,"Seagate Ultra Touch SSD 500GB Ngoài Trời Dạng Rắn Di động - Màu Đen USB-C USB 3.0 cho PC/Mac và ứng dụng Seagate Mobile Touch cho Android, Mylio, Adobe, & Dịch vụ Rescue 3 năm (STJW500401)",Điện tử > Máy tính & Phụ kiện > Lưu trữ dữ liệu > Ổ SSD ngoài,amazon,,
q044,ổ cứng di động lưu dữ liệu,A,pretrained,5,B00WEVLGEW,"VersionTECH. Chuột Gaming Dây, Chuột Quang Học USB Ergonomic với Đèn RGB Chroma, DPI 1200 3600 cho Laptop PC Máy Tính Game & Làm Việc White",Video Games > PC > Phụ kiện > Chuột Gaming,amazon,,
q045,camera giám sát,A,pretrained,1,B09K3NFSCF,"Lybuorze Camera An Ninh Ngoài Trời, Đèn Spotlights Đôi & Còi Báo Động, AI Phát Hiện Chuyển Động, Tầm Nhìn Đêm Màu, Khu Vực Tùy Chỉnh, IP66 Chống Thấm, Pin Sạc, WiFi",Điện tử > Máy ảnh & Photo > Giám sát video > Camera giám sát > Camera viên đạn,amazon,,
q045,camera giám sát,A,pretrained,2,B08KZLR9CZ,"Giá đỡ gắn camera sau đa năng, giá đỡ camera gương dash cam, giá đỡ camera lùi, giá đỡ camera lùi (4 chiếc)",Điện tử > Điện tử ô tô & phương tiện > Điện tử ô tô > An toàn & Bảo mật ô tô > Camera lùi,amazon,,
q045,camera giám sát,A,pretrained,3,B0BNHD3932,Rear Park Assist Backup Camera Tương Thích Với Ford Explorer 2011-2015 Thay Thế 590-421 EB5Z-19G490-A DB5Z-19G490-A,Điện tử > Điện tử Ô tô & Xe cộ > Điện tử Ô tô > An toàn & Bảo mật Ô tô > Camera Hậu Trợ,amazon,,
q045,camera giám sát,A,pretrained,4,B086SFX4VP,"SPYPOINT LINK-MICRO-LTE Camera Đánh Bắt Đường Mòn - Đèn LED Hồng Ngoại 4 Đèn, Phạm Vi Phát Hiện 80ft, Cảm Biến Chuyển Động, LTE",Thể Thao & Ngoài Trời > Săn Bắn & Câu Cá > Bắn Súng > Quang Học > Camera Đánh Bắt & Đường Mòn,amazon,,
q045,camera giám sát,A,pretrained,5,B09KLWCNMH,"Clip Mount cho Camera Giám sát Em bé Eufy, Giá đỡ Gooseneck linh hoạt cho giường trẻ không cần dụng cụ hay gây hư hại tường - Màu Trắng",Sản phẩm cho bé > An toàn > Máy giám sát > Máy giám sát video,amazon,,
q046,đèn led học tập chống cận,A,pretrained,1,B09MDNKLM7,"Drawealth Đèn Bàn Truyền Thống Điều Khiển Cảm Ứng Set 2 Đèn, Đèn Bàn Giường 3-Mode Dễ Dàng Điều Chỉnh Độ Sáng, 2 Cổng Sạc USB, Phong Cách Nông Trại Vintage",Dụng Cụ & Cải Thiện Nhà Cửa > Đèn & Quạt Trần > Đèn & Chụp > Đèn Bàn,amazon,,
q046,đèn led học tập chống cận,A,pretrained,2,B089N74ZRN,"OLIGHT Perun Mini Đèn đầu LED 1000 Lumen Sạc lại, Đèn pin góc phải kèm dây đai, Đèn cầm tay EDC cho cắm trại, chạy bộ, ngoài trời, mất điện, câu cá ban đêm và đi xe",Dụng cụ & Cải thiện nhà > An toàn & Bảo mật > Đèn pin > Đèn pin cầm tay tự do > Đèn đầu,amazon,,
q046,đèn led học tập chống cận,A,pretrained,3,B06XXSR7CQ,"Đèn LED gắn cố định dưới tủ - 16 Watt, 24"", có thể dim, CRI>90, 3000K (trắng ấm), Đèn dưới tủ cho bếp - Thân rộng, Đế kim loại bền lâu với ống kính mờ - Đèn dưới quầy",Công cụ & Cải thiện nhà > Đèn chiếu sáng & Quạt trần > Đèn tường > Đèn dưới tủ,amazon,,
q046,đèn led học tập chống cận,A,pretrained,4,B0C73CBMKT,"Đầu đèn chiếu sáng rãnh LED 3 màu Kiểu H 10W Đầu đèn trần Spotlight Đèn trần trắng cho chiếu điểm, công việc, nghệ thuật, không nhấp nháy CRI90+ 6 chiếc",Công cụ & Cải thiện nhà > Đèn chiếu sáng & Quạt trần > Đèn trần > Đèn chiếu rãnh > Đầu đèn,amazon,,
q046,đèn led học tập chống cận,A,pretrained,5,B07V5LK5J3,"TWINSLUXES Đèn Năng Lượng Mặt Trời Đầu Cột Ngoài Trời - Đèn LED Chống Thấm cho Cột Gỗ 3.5x3.5/4x4/5x5, Bộ 4",Công Cụ & Cải Tiến Nhà Cửa > Đèn & Quạt Trần > Đèn Ngoài Trời > Đèn Đầu Cột,amazon,,
q047,tai nghe có mic họp online,A,pretrained,1,B0BK8QY1JB,"Tai nghe Bluetooth cho tài xế xe tải, không dây với AI giảm tiếng ồn môi trường & micrô tắt tiếng, thời gian nói lên tới 30h, phạm vi không dây 164ft, tai nghe over-ear Bluetooth cho PC, máy tính, Skype","Điện tử > Tai nghe, Earbuds & Phụ kiện > Tai nghe & Earbuds > Tai nghe On-Ear",amazon,,
q047,tai nghe có mic họp online,A,pretrained,2,39873254,"Tai nghe trong tai có dây tương thích iPhone/iPad Lightning, có điều khiển nhạc, cuộc gọi và âm lượng SHEIN",Điện thoại & Phụ kiện > Phụ kiện điện thoại > Tai nghe & Âm thanh điện thoại > Tai nghe có dây,shein,,
q047,tai nghe có mic họp online,A,pretrained,3,B094TJ5FBF,"Sony SRS-XP500 X-Series Loa Party Không Dây Di Động Bluetooth Karaoke IPX4 Chống Nhổ Nước với Pin 20 Giờ, Đen",Nhạc Cụ > Âm Thanh Trực Tiếp & Sân Khấu > Hệ Thống PA,amazon,,
q047,tai nghe có mic họp online,A,pretrained,4,B0C6JMP9LH,"Tai nghe không dây, tai nghe Bluetooth 5.3 tích hợp chống ồn, tai nghe Bluetooth với hiển thị LED năng lượng, âm thanh Hi-Fi Stereo, điều khiển cảm ứng, chống nước/đổ mồ hôi, tai nghe không dây cho iOS/Android","Điện tử > Tai nghe, Earbuds & Phụ kiện > Tai nghe & Earbuds > Tai nghe dạng Earbud",amazon,,
q047,tai nghe có mic họp online,A,pretrained,5,B09Q2R6FSP,"MusiBaby Bluetooth Speaker, Loa Phát Nhạc Tắm, Loa Chống Nước, Loa Di Động, Dual Pairing, Bluetooth 5.2, Âm Thanh Stereo, Bass Sâu, 1500 Phút Phát Nhạc cho Nhà, Du Lịch, Hồ Bơi, Quà Tặng",Điện tử > Âm thanh & Video Di động > Loa & Đế Di động > Loa Bluetooth Di động,amazon,,
q048,giá đỡ laptop chống mỏi cổ,A,pretrained,1,40320661,"Laptop doanh nghiệp nhẹ 15.6 inch, Intel N100 (tối đa 3.4GHz), 8GB RAM, SSD 256GB, màn hình FHD IPS (1920x1080), bàn phím có đèn nền, cảm biến vân tay, bảo hành 2 năm, WiFi 6, BT 5.2, Windows 11 (RoseGold)",Điện tử > Máy tính & Văn phòng > Laptop,shein,,
q048,giá đỡ laptop chống mỏi cổ,A,pretrained,2,B095W28L78,CLUCI Briefcase cho Nữ Da Dầu Wax 15.6 Inch Laptop Slim Doanh Nghiệp Dung Lượng Lớn Túi Đeo Vai,Điện tử > Máy tính & Phụ kiện > Phụ kiện Laptop,amazon,,
q048,giá đỡ laptop chống mỏi cổ,A,pretrained,3,40485226,"Laptop nhẹ 15.6 inch FHD, Intel Quad Core-12th N100, tốc độ tối đa 3.4GHz, 8GB RAM, 1TB SSD, màn hình IPS (1920x1080), phù hợp doanh nghiệp, bàn phím nền sáng, cảm biến vân tay, bảo hành 2 năm, WiFi 6, BT 5.2, Win11",Điện tử > Máy tính & Văn phòng > Laptop,shein,,
q048,giá đỡ laptop chống mỏi cổ,A,pretrained,4,B0CHYDX91L,"LETTON Rose Gold Giá Đỡ Laptop Điều Chỉnh Được Cho Bàn, Đế Nâng Laptop Di Động, Giá Đỡ Nhôm Gập, Giá Đỡ Ergonomic Cho Tablet Notebook",Điện tử > Máy tính & Phụ kiện > Phụ kiện Laptop > Giá đỡ,amazon,,
q048,giá đỡ laptop chống mỏi cổ,A,pretrained,5,40179655,"Unbeatablesale JCPal JCP2274 15-16 inch Túi đựng laptop phong cách chuyên nghiệp, màu xám",Điện tử > Máy tính & Văn phòng > Túi & Vỏ laptop > Túi đựng laptop,shein,,
q049,bộ phát wifi cho gia đình,A,pretrained,1,39770540,"KOSKY 300 Mbps USB WiFi Adapter cho PC - Card mạng không dây mini, hỗ trợ 2.4GHz, WiFi 802.11n, USB 2.0, tương thích Win11/10/8.1/8/7/XP",Điện tử > Máy tính & Văn phòng > Mạng > Card mạng,shein,,
q049,bộ phát wifi cho gia đình,A,pretrained,2,B0B7QC7HP1,"Linksys Hydra 6 Mesh WiFi 6 Router - MR20EC-AMZ - Router WiFi Dual-Band - Hệ thống Mesh WiFi cho Internet không dây - Kết nối tới 25+ thiết bị, phủ sóng 2.000 ft²",Điện tử > Máy tính & Phụ kiện > Sản phẩm mạng > Router,amazon,,
q049,bộ phát wifi cho gia đình,A,pretrained,3,40813393,BỘ KÈM CÁCH ĐIỆN Crimp Connectors,Dụng cụ & Cải thiện nhà > Thiết bị & Vật tư điện > Cầu nối & Đầu nối > Hộp nối dây,shein,,
q049,bộ phát wifi cho gia đình,A,pretrained,4,B0BTHP6T2F,"BrosTrend AX1800 USB WiFi 6 tương thích Linux cho PC và Raspberry Pi 2+, Adapter WiFi USB cho Ubuntu, Mint, Debian, Kubuntu, Mate, Zorin, PureOS, Windows 11/10",Điện tử > Máy tính & Phụ kiện > Sản phẩm mạng > Bộ chuyển đổi mạng > Bộ chuyển đổi mạng USB,amazon,,
q049,bộ phát wifi cho gia đình,A,pretrained,5,B008R7114W,D-Link 2RJ6268 WebSmart DGS-1210-28 Switch Ethernet,Điện tử > Máy tính & Phụ kiện > Sản phẩm mạng > Switch,amazon,,
q050,dầu gội giảm rụng tóc,A,pretrained,1,B07PDRD1KT,OXYGLOW HERBALS Charcoal Face Wash-100g| Tẩy sâu lỗ chân lông| Loại bỏ mụn đầu đen & mụn đầu trắng| Sạch lỗ chân lông| Giảm vết thâm| Than hoạt tính tự nhiên| Loại bỏ vết thâm & đốm| Loại bỏ dầu thừa| Loại bỏ bụi bẩn| Tất cả loại da| Bảo vệ lâu dài| Da sạch khỏe,Sắc đẹp > Chăm sóc da > Mặt > Kem & Sữa tẩy rửa > Sữa rửa mặt,amazon,,
q050,dầu gội giảm rụng tóc,A,pretrained,2,B00IK4TNXI,"ECLIPSE Hair Fibers Light Brown cho tóc mỏng Nam & Nữ - Che phủ tóc rụng trong 15 giây - 100% không thể phát hiện, 30g",Sắc đẹp & Chăm sóc cá nhân > Chăm sóc tóc > Sản phẩm chống rụng tóc > Sợi xây dựng tóc,amazon,,
q050,dầu gội giảm rụng tóc,A,pretrained,3,27865900,Joico K-Pak Shampoo Dưỡng Tóc Hư Hỏng Cho Cả Nam và Nữ - 33.8 Oz,Sắc đẹp & Sức khỏe > Chăm sóc cá nhân > Chăm sóc và tạo kiểu tóc > Dầu gội & Dầu xả,shein,,
q050,dầu gội giảm rụng tóc,A,pretrained,4,41312777,"Tóc giả tổng hợp chịu nhiệt với mái tóc ngắn, đường tóc giữa tự nhiên 24inch màu Cam, tóc thẳng, chất lượng cao cho nữ cosplay",Sắc đẹp & Sức khỏe > Tóc giả & Phụ kiện > Tóc giả tổng hợp > Tóc giả dệt tổng hợp,shein,,
q050,dầu gội giảm rụng tóc,A,pretrained,5,B004J58WI4,"iGrow Mũ Đầu Laser Tăng Trưởng Tóc: Hệ Thống Điều Trị Phục Hồi & Tái Tạo Tóc Cho Rụng Tóc - Giải Pháp Tóc Mỏng, Hói Đầu và Alopecia cho Nam và Nữ - Thiết Bị Laser Cấp Độ Thấp Được FDA Chấp Thuận",Sắc Đẹp & Chăm Sóc Cá Nhân > Chăm Sóc Tóc > Sản Phẩm Chống Rụng Tóc > Thiết Bị Tăng Trưởng Tóc,amazon,,
q051,kem dưỡng ẩm cho da khô,A,pretrained,1,B07PDRD1KT,OXYGLOW HERBALS Charcoal Face Wash-100g| Tẩy sâu lỗ chân lông| Loại bỏ mụn đầu đen & mụn đầu trắng| Sạch lỗ chân lông| Giảm vết thâm| Than hoạt tính tự nhiên| Loại bỏ vết thâm & đốm| Loại bỏ dầu thừa| Loại bỏ bụi bẩn| Tất cả loại da| Bảo vệ lâu dài| Da sạch khỏe,Sắc đẹp > Chăm sóc da > Mặt > Kem & Sữa tẩy rửa > Sữa rửa mặt,amazon,,
q051,kem dưỡng ẩm cho da khô,A,pretrained,2,33845966,Clarins Super Restorative Night Cream Dưỡng ẩm ban đêm cho mọi loại da 1.6 OZ,Sắc đẹp & Sức khỏe > Chăm sóc cá nhân > Chăm sóc da > Kem dưỡng ẩm,shein,,
q051,kem dưỡng ẩm cho da khô,A,pretrained,3,35795381,Clarins Sữa Rửa Mặt Nhẹ Nhàng Dưỡng ẩm Foaming 125ml Dành cho Da Bình Thường đến Khô,Sắc đẹp & Sức khỏe > Chăm sóc cá nhân > Chăm sóc da > Sữa rửa mặt,shein,,
q051,kem dưỡng ẩm cho da khô,A,pretrained,4,B00NPA2WEY,All Good Dầu Dừa Hữu Cơ Skin Food - Dưỡng ẩm tự nhiên - Không GMO - Thuần chay (Coconut),Làm đẹp & Chăm sóc cá nhân > Chăm sóc da > Thân thể > Dưỡng ẩm > Dầu,amazon,,
q051,kem dưỡng ẩm cho da khô,A,pretrained,5,B0048DOKN8,"Glo Skin Beauty Pressed Base Powder Foundation Makeup (Natural Medium) - Che phủ hoàn hảo cho làn da rạng rỡ tự nhiên, hoàn thiện như da thứ hai",Sắc đẹp & Chăm sóc cá nhân > Trang điểm > Mặt > Bột,amazon,,
q052,sữa rửa mặt da dầu,A,pretrained,1,B07PDRD1KT,OXYGLOW HERBALS Charcoal Face Wash-100g| Tẩy sâu lỗ chân lông| Loại bỏ mụn đầu đen & mụn đầu trắng| Sạch lỗ chân lông| Giảm vết thâm| Than hoạt tính tự nhiên| Loại bỏ vết thâm & đốm| Loại bỏ dầu thừa| Loại bỏ bụi bẩn| Tất cả loại da| Bảo vệ lâu dài| Da sạch khỏe,Sắc đẹp > Chăm sóc da > Mặt > Kem & Sữa tẩy rửa > Sữa rửa mặt,amazon,,
q052,sữa rửa mặt da dầu,A,pretrained,2,35795381,Clarins Sữa Rửa Mặt Nhẹ Nhàng Dưỡng ẩm Foaming 125ml Dành cho Da Bình Thường đến Khô,Sắc đẹp & Sức khỏe > Chăm sóc cá nhân > Chăm sóc da > Sữa rửa mặt,shein,,
q052,sữa rửa mặt da dầu,A,pretrained,3,B08JV31QW4,"LUXURIATE Natural Tomato Face Wash 100ml Sữa rửa mặt làm sáng da, không hoá chất",Sắc đẹp > Chăm sóc da > Mặt > Kem & Sữa làm sạch > Sữa rửa mặt,amazon,,
q052,sữa rửa mặt da dầu,A,pretrained,4,B00NPA2WEY,All Good Dầu Dừa Hữu Cơ Skin Food - Dưỡng ẩm tự nhiên - Không GMO - Thuần chay (Coconut),Làm đẹp & Chăm sóc cá nhân > Chăm sóc da > Thân thể > Dưỡng ẩm > Dầu,amazon,,
q052,sữa rửa mặt da dầu,A,pretrained,5,B08XMPKJ1L,"Bio-Oil Dầu Dưỡng Da (Natural) Serum cho Sẹo và Đường Nếp, Dưỡng ẩm Da Mặt và Toàn Thân, với Dầu Jojoba Hữu Cơ và Vitamin E, Dành cho Mọi Loại Da, 6.7 oz",Sắc Đẹp & Chăm Sóc Cá Nhân > Chăm Sóc Da > Mặt > Kem & Dưỡng ẩm > Dầu Dưỡng Mặt,amazon,,
q053,serum trị thâm mụn,A,pretrained,1,B0BT7B7P5T,"SkinInspired Retinol (2% vitAlease) Serum mặt chống lão hóa, tăng tái tạo tế bào cho da trẻ, mịn màng, serum rạng rỡ cho nam & nữ, mọi loại da (50ml)",Sắc đẹp > Chăm sóc da > Mặt > Kem & Dưỡng ẩm > Serum,amazon,,
q053,serum trị thâm mụn,A,pretrained,2,B00NFUCLHM,"Bump Patrol Original Formula Serum Điều Trị Sau Cạo Râu - Giải Pháp Dành Cho Râu Rắc, Lông Nhú Rối cho Nam và Nữ - 0.5 Ounce 2 Gói",Sắc Đẹp & Chăm Sóc Cá Nhân > Cạo & Tẩy Lông > Nam > Sau Cạo > Thuốc Dưỡng,amazon,,
q053,serum trị thâm mụn,A,pretrained,3,B0048DOKN8,"Glo Skin Beauty Pressed Base Powder Foundation Makeup (Natural Medium) - Che phủ hoàn hảo cho làn da rạng rỡ tự nhiên, hoàn thiện như da thứ hai",Sắc đẹp & Chăm sóc cá nhân > Trang điểm > Mặt > Bột,amazon,,
q053,serum trị thâm mụn,A,pretrained,4,B0BN3WQB92,"Bare Peel 15% Vitamin C Serum Dưỡng Da Tươi Sáng Chứa Gotu Kola, Ferulic Acid và Aloe Vera Giúp Se Lỗ Chân Lông | Không SLS & Paraben | Dành cho mọi loại da (30ML)",Sắc đẹp > Chăm sóc da > Mặt > Kem & Dưỡng ẩm > Serum,amazon,,
q053,serum trị thâm mụn,A,pretrained,5,B00K3TVJMQ,"Kaya Clinic Brightening Face Serum, 30ml Giảm Sắc Tố & Đốm Tối, Cân Bằng Tông Màu Da cho Mọi Loại Da",Sắc đẹp > Chăm sóc da > Mặt > Kem & Dưỡng ẩm > Tinh chất,amazon,,
q054,kem chống nắng không bết dính,A,pretrained,1,33000938,"Mặt Nạ Ice Silk Thở Phối Hợp Chống UV Bảo Vệ Nắng Mùa Hè 1 chiếc, Thân Thiện Với Da Nữ, Thoải mái, Phù Hợp Cho Đạp Xe, Lái Xe Máy và Trượt Tuyết",Thể Thao & Ngoài Trời > Đạp Xe > Phụ Kiện Đạp Xe > Mặt Nạ & Khăn Đạp Xe,shein,,
q054,kem chống nắng không bết dính,A,pretrained,2,25388369,"Keep Sun Protective Anti UV 1 chiếc khăn cổ đa năng mùa đông cho đạp xe, trượt tuyết, chạy bộ, chống gió & giữ nhiệt",Thể thao & Ngoài trời > Đạp xe > Phụ kiện đạp xe > Mặt nạ & khăn cổ đạp xe,shein,,
